Link,Categories,Descriptions,Instructor_full,Level,Modules,Name,NumEnrolled,NumReviews,Price,Provider_full,ReviewsURL,Skills,Stars,Duration,InstructorName,ProviderName,MasterCategories,Source,string,Keywords
https://www.coursera.org/learn/learn-korean,Other Languages,"This is an elementary-level Korean language course, consisting of 5 lessons with 4 units, and covers 4 skills: reading, writing, listening and speaking. The main topics include basic expressions used in everyday life, such as greetings, introducing yourself, talking about your family and a daily life and so on. Each lesson covers dialogues, pronunciation, vocabulary, grammar, quizzes and role-plays.,After completing this course, you will be able to
1. read and write Korean alphabet.
2. communicate in Korean with basic expressions.
3. learn basic knowledge on Korean culture.

It’s fun and easy to follow! Enjoy it!","{'instructor_link': 'https://www.coursera.org/instructor/learn-korean',
 'instructor_name': 'Seung Hae Kang'}",Beginner,"[{'module_number': 0, 'module_name': 'Introduction', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 1, 'module_name': 'The Korean Alphabet', 'module_duration': '3 hours', 'module_num_video': '5 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': '5 readings'}, {'module_number': 2, 'module_name': 'Greetings and Introducing', 'module_duration': '3 hours', 'module_num_video': '5 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': '4 readings'}, {'module_number': 3, 'module_name': 'Family', 'module_duration': '3 hours', 'module_num_video': '5 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': '4 readings'}, {'module_number': 4, 'module_name': 'Time and Date', 'module_duration': '3 hours', 'module_num_video': '4 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': '4 readings'}, {'module_number': 5, 'module_name': 'Daily Life', 'module_duration': '3 hours', 'module_num_video': '4 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': '4 readings'}]",First Step Korean,"1,434,249","48,277",49,"{'provider_link': 'https://www.coursera.org/yonsei',
 'provider_name': 'Yonsei University'}",https://www.coursera.org/learn/learn-korean/reviews,"Grammar,Korean Language,Speech,Writing",4.9,17,Seung Hae Kang,Yonsei University,Language,Coursera,"first Step Korean this be an elementary - level korean language course , consist of 5 lesson with 4 unit , and cover 4 skill : reading , writing , listen and speak . the main topic include basic expression use in everyday life , such as greeting , introduce yourself , talk about your family and a daily life and so on . each lesson cover dialogue , pronunciation , vocabulary , grammar , quiz and role - play . ,After complete this course , you will be able to 
 1 . read and write korean alphabet . 
 2 . communicate in Korean with basic expression . 
 3 . learn basic knowledge on korean culture . 

 it ’ fun and easy to follow ! enjoy it !","korean, basic, lesson, reading, speak, step, family, enjoy, everyday, include, Language, Other Languages, Grammar,Korean Language,Speech,Writing"
https://www.coursera.org/learn/contabilidad,Finance,"En este curso, ofrecido por la UNAM, vas a entrar al  fascinante mundo de la contabilidad. Esta técnica te permitirá tomar decisiones en tu vida empresarial, corporativa, personal, profesional y de emprendedor. Entrarás al mundo de la Contabilidad para no Contadores.,Vas a lograr definir qué es la contabilidad, en qué consiste y cuáles son sus principios fundamentales. También descubrirás su utilidad en tu vida cotidiana y al profesional al que debes recurrir y confiar tu vida contable.  Además, podrás saber qué nos dice la información financiera, qué y cómo debemos leerla y qué decisiones tomar basados en ella.

Prepárate para conocer los principales Estados financieros, sus elementos y su utilidad en tu vida contable.

¡Bienvenid@!","{'instructor_link': 'https://www.coursera.org/instructor/manuelcardenas',
 'instructor_name': 'Manuel Jesús Cárdenas Espinosa'}",Beginner,"[{'module_number': 0, 'module_name': 'Introducción a la contabilidad ', 'module_duration': None, 'module_num_video': '4 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}, {'module_number': 1, 'module_name': 'Fundamentos de la Contabilidad', 'module_duration': '3 hours', 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Mecánica contable y registro de operaciones ', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 3, 'module_name': 'Estados financieros básicos', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 4, 'module_name': 'Balance general', 'module_duration': None, 'module_num_video': '2 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 5, 'module_name': 'Estado de resultados ', 'module_duration': None, 'module_num_video': '2 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 6, 'module_name': 'Estado de cambios en el capital contable ', 'module_duration': None, 'module_num_video': '2 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 7, 'module_name': 'Estado de flujos de efectivo', 'module_duration': None, 'module_num_video': '2 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 8, 'module_name': 'Reglas de valuación, presentación y revelación', 'module_duration': '2 hours', 'module_num_video': '6 videos', 'module_num_quizz': None, 'module_num_reading': '6 readings'}]",Contabilidad para no contadores ,"509,715","8,541",49,"{'provider_link': 'https://www.coursera.org/unam',
 'provider_name': 'Universidad Nacional Autónoma de México'}",https://www.coursera.org/learn/contabilidad/reviews,"Financial Accounting,Accounting,Financial Statement,Interpretation",4.8,11,Manuel Jesús Cárdenas Espinosa,Universidad Nacional Autónoma de México,Business & Management,Coursera,"Contabilidad para no contadore   En este curso , ofrecido por la UNAM , vas a entrar al   fascinante mundo de la contabilidad . Esta técnica te permitirá tomar decisione en tu vida empresarial , corporativa , personal , profesional y de emprendedor . Entrarás al mundo de la Contabilidad para no Contadores . ,Vas a lograr definir qué es la contabilidad , en qué consiste y cuále son sus principio fundamentale . También descubrirás su utilidad en tu vida cotidiana y al profesional al que debe recurrir y confiar tu vida contable .   Además , podrás saber qué nos dice la información financiera , qué y cómo debemos leerla y qué decisione tomar basado en ella . 

 prepárate para conocer los principale Estados financiero , sus elementos y su utilidad en tu vida contable . 

 ¡ Bienvenid@ !","contabilidad, vida, emprendedor, estados, tomar, lograr, elementos, personal, dice, además, Business & Management, Finance, Financial Accounting,Accounting,Financial Statement,Interpretation"
https://www.coursera.org/learn/arts-culture-strategy,Governance and Society,,"{'instructor_link': 'https://www.coursera.org/instructor/peterfrumkin',
 'instructor_name': 'Peter  Frumkin'}",,"[{'module_number': 0, 'module_name': 'Arts and Culture - Value Then, Value Now, Value Tomorrow', 'module_duration': None, 'module_num_video': '9 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 1, 'module_name': 'Form Follows Function: Organizational Structures Aligned to Purpose', 'module_duration': '2 hours', 'module_num_video': '8 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}, {'module_number': 2, 'module_name': 'Who Are We For?', 'module_duration': None, 'module_num_video': '6 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 3, 'module_name': 'Where Do We Stand? Making Choices', 'module_duration': None, 'module_num_video': '6 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 4, 'module_name': 'Building Support & Finding Legitimacy', 'module_duration': None, 'module_num_video': '7 videos', 'module_num_quizz': None, 'module_num_reading': None}]",Arts and Culture Strategy,"22,253",196,49,"{'provider_link': 'https://www.coursera.org/penn',
 'provider_name': 'University of Pennsylvania'}",https://www.coursera.org/learn/arts-culture-strategy/reviews,,4.7,9,Peter  Frumkin,University of Pennsylvania,Social Sciences,Coursera,nan,nan
https://www.coursera.org/learn/fundamental-sports-related-musculoskeletal-anatomy,Public Health,"This is an online course on fundamental sports-related musculoskeletal anatomy which provides students with a basic understanding of the musculoskeletal structure and function of different body regions. Topics include an overview of the musculoskeletal system, spine, upper limb, and lower limb.","{'instructor_link': 'https://www.coursera.org/instructor/~116541706',
 'instructor_name': 'CUHK Sports Medicine Team'}",Beginner,"[{'module_number': 0, 'module_name': 'Introduction to Basic Anatomy', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 1, 'module_name': 'Overview of the Musculoskeletal System', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Basic Anatomy of the Spine', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 3, 'module_name': 'Basic Anatomy of the Thoracic Cage and Upper limb', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 4, 'module_name': 'Basic Anatomy of the Lower Limb', 'module_duration': None, 'module_num_video': '3 videos', 'module_num_quizz': '3 quizzes', 'module_num_reading': '2 readings'}]",Fundamental Sports related Musculoskeletal Anatomy,"2,431",11,49,"{'provider_link': 'https://www.coursera.org/cuhk',
 'provider_name': 'The Chinese University of Hong Kong'}",,,4.5,4,CUHK Sports Medicine Team,The Chinese University of Hong Kong,Health & Safety,Coursera,"fundamental Sports relate Musculoskeletal Anatomy this be an online course on fundamental sport - relate musculoskeletal anatomy which provide student with a basic understanding of the musculoskeletal structure and function of different body region . topic include an overview of the musculoskeletal system , spine , upper limb , and low limb .",nan
https://www.coursera.org/learn/introduction-to-3d-modeling,Design and Product,"Gain interest in 3D design and learning how to use 3D modeling software.,Utilize 3D surface and 3D solid modeling tools to create and edit more complex designs.,Round out your foundational knowledge with 3D rendering and creating 3D printable models.","{'instructor_link': 'https://www.coursera.org/instructor/~41323359',
 'instructor_name': 'Glenn Wilcox'}",Beginner,"[{'module_number': 0, 'module_name': 'the building blocks', 'module_duration': '7 hours', 'module_num_video': '17 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': '9 readings'}, {'module_number': 1, 'module_name': '2D drawings', 'module_duration': '6 hours', 'module_num_video': '17 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': '5 readings'}, {'module_number': 2, 'module_name': 'object modeling', 'module_duration': '7 hours', 'module_num_video': '21 videos', 'module_num_quizz': '3 quizzes', 'module_num_reading': '5 readings'}, {'module_number': 3, 'module_name': 'surface modeling', 'module_duration': '6 hours', 'module_num_video': '16 videos', 'module_num_quizz': None, 'module_num_reading': '7 readings'}]",Introduction to 3D Modeling,"4,517",,49,"{'provider_link': 'https://www.coursera.org/umich',
 'provider_name': 'University of Michigan'}",,"3d modeling,Rhino",,27,Glenn Wilcox,University of Michigan,IT & Computer Science,Coursera,"introduction to 3d modeling Gain interest in 3d design and learn how to use 3d modeling software . ,Utilize 3d surface and 3d solid modeling tool to create and edit more complex design . ,Round out your foundational knowledge with 3d rendering and create 3d printable model .","3d, modeling, printable, create, utilize, introduction, knowledge, round, edit, foundational, IT & Computer Science, Design and Product, 3d modeling,Rhino"
https://www.coursera.org/learn/math-mba-gmat-prep,Business Essentials,"This course gives participants a basic understanding of statistics as they apply in business situations. A fair share of students considering MBA programs come from backgrounds that do not include a large amount of training in mathematics and statistics. Often, students find themselves at a disadvantage when they apply for or enroll in MBA programs. This course will give you the tools to understand how these business statistics are calculated for navigating the built-in formulas that are included in Excel, but also how to apply these formulas in an range of business settings and situations.","{'instructor_link': 'https://www.coursera.org/instructor/tomsmith',
 'instructor_name': 'Thomas Smith'}",Beginner,"[{'module_number': 0, 'module_name': 'Introduction', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 1, 'module_name': 'Descriptive Statistics', 'module_duration': '2 hours', 'module_num_video': '6 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Data and Data Visualization: Excel Tools and Techniques', 'module_duration': '2 hours', 'module_num_video': '3 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}, {'module_number': 3, 'module_name': 'Equations and Inverting Equations (Algebra Refresher)', 'module_duration': None, 'module_num_video': '5 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 4, 'module_name': 'Common Business Concepts', 'module_duration': None, 'module_num_video': '3 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 5, 'module_name': 'Calculus and Marginal Analysis in a Business Context', 'module_duration': None, 'module_num_video': '6 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 6, 'module_name': 'Regression Analysis', 'module_duration': '3 hours', 'module_num_video': '11 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}]",Math for MBA and GMAT Prep,"9,590",29,49,"{'provider_link': 'https://www.coursera.org/emory',
 'provider_name': 'Emory University'}",https://www.coursera.org/learn/math-mba-gmat-prep/reviews,"Business,Microsoft Excel,Statistical Analysis,General Statistics",4.2,12,Thomas Smith,Emory University,Business & Management,Coursera,"Math for MBA and GMAT Prep this course give participant a basic understanding of statistic as they apply in business situation . a fair share of student consider MBA program come from background that do not include a large amount of training in mathematic and statistic . often , student find themselves at a disadvantage when they apply for or enroll in MBA program . this course will give you the tool to understand how these business statistic be calculate for navigate the build - in formula that be include in Excel , but also how to apply these formula in an range of business setting and situation .","mba, gmat, formula, basic, include, disadvantage, setting, navigate, participant, fair, Business & Management, Business Essentials, Business,Microsoft Excel,Statistical Analysis,General Statistics"
https://www.coursera.org/learn/machine-learning-with-apache-spark,Machine Learning,"Describe ML, explain its role in data engineering, summarize generative AI, discuss Spark's uses, and analyze ML pipelines and model persistence.,Evaluate ML models, distinguish between regression, classification, and clustering models, and compare data engineering pipelines with ML pipelines.,Construct the data analysis processes using Spark SQL, and perform regression, classification, and clustering using SparkML.,Demonstrate connecting to Spark clusters, build ML pipelines, perform feature extraction and transformation, and model persistence.","{'instructor_link': 'https://www.coursera.org/instructor/skillsnetwork',
 'instructor_name': 'IBM Skills Network Team'}",Intermediate,"[{'module_number': 0, 'module_name': 'Get Started with Machine Learning ', 'module_duration': '4 hours', 'module_num_video': '11 videos', 'module_num_quizz': None, 'module_num_reading': '4 readings'}, {'module_number': 1, 'module_name': 'Machine Learning with Apache Spark ', 'module_duration': '2 hours', 'module_num_video': '5 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}, {'module_number': 2, 'module_name': 'Data Engineering for Machine Learning using Apache Spark', 'module_duration': '3 hours', 'module_num_video': '6 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}, {'module_number': 3, 'module_name': 'Final Project', 'module_duration': '3 hours', 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}]",Machine Learning with Apache Spark,"1,769",,49,"{'provider_link': 'https://www.coursera.org/ibm-skills-network',
 'provider_name': 'IBM'}",,"Machine Learning,SparkML,Data Engineer,Apache Spark,Machine Learning Pipelines",,14,IBM Skills Network Team,IBM,Data Science,Coursera,"Machine Learning with Apache Spark Describe ML , explain its role in datum engineering , summarize generative AI , discuss Spark 's use , and analyze ML pipeline and model persistence . ,Evaluate ML model , distinguish between regression , classification , and clustering model , and compare datum engineering pipeline with ML pipeline . ,Construct the datum analysis process use Spark SQL , and perform regression , classification , and cluster use sparkml.,demonstrate connect to Spark cluster , build ML pipeline , perform feature extraction and transformation , and model persistence .","sparkml, pipeline, datum, generative, apache, persistence, regression, extraction, connect, demonstrate, Data Science, Machine Learning, Machine Learning,SparkML,Data Engineer,Apache Spark,Machine Learning Pipelines"
https://www.coursera.org/learn/intro-economic-theories,Economics,,"{'instructor_link': 'https://www.coursera.org/instructor/~17291124',
 'instructor_name': 'Irene van Staveren'}",Beginner,"[{'module_number': 0, 'module_name': 'Introduction to Pluralist Economics', 'module_duration': None, 'module_num_video': '3 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 1, 'module_name': 'Micro Economics: Individuals, Households and Consumers ', 'module_duration': '2 hours', 'module_num_video': '11 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Micro Economics: Firms and Markets ', 'module_duration': '12 hours', 'module_num_video': '13 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 3, 'module_name': 'Micro Economics: The state', 'module_duration': None, 'module_num_video': '5 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}, {'module_number': 4, 'module_name': 'Micro Economics: Factor Markets', 'module_duration': '2 hours', 'module_num_video': '11 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 5, 'module_name': 'Macro Economics: Real and Monetary Economy', 'module_duration': '4 hours', 'module_num_video': '14 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}, {'module_number': 6, 'module_name': 'Macro Economics: Growth and Trade ', 'module_duration': '13 hours', 'module_num_video': '16 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 7, 'module_name': 'Macro Economics: Nature and Wellbeing & Poverty', 'module_duration': '4 hours', 'module_num_video': '13 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}]",Introduction to Economic Theories,"67,395",316,49,"{'provider_link': 'https://www.coursera.org/erasmus',
 'provider_name': 'Erasmus University Rotterdam'}",https://www.coursera.org/learn/intro-economic-theories/reviews,,4.5,40,Irene van Staveren,Erasmus University Rotterdam,Social Sciences,Coursera,nan,nan
https://www.coursera.org/learn/managers-changement,Leadership and Management,,"{'instructor_link': 'https://www.coursera.org/instructor/davidautissier',
 'instructor_name': 'David AUTISSIER'}",Beginner,"[{'module_number': 0, 'module_name': 'Managers du changement ', 'module_duration': '2 hours', 'module_num_video': '6 videos', 'module_num_quizz': '6 quizzes', 'module_num_reading': '7 readings'}]",Managers du changement,"7,173",157,49,"{'provider_link': 'https://www.coursera.org/essec',
 'provider_name': 'ESSEC Business School'}",https://www.coursera.org/learn/managers-changement/reviews,,4.8,2,David AUTISSIER,ESSEC Business School,Business & Management,Coursera,nan,nan
https://www.coursera.org/learn/linux-system-programming-introduction-to-buildroot,Software Development,"Fundamentals of Linux System Programming, including Processes and Threads.,How to build a custom Linux kernel and root filesystem for an Embedded device.,How to use Buildroot to build a custom Linux Kernel and root filesystem for an Embedded device.","{'instructor_link': 'https://www.coursera.org/instructor/dan-walkes',
 'instructor_name': 'Daniel Walkes'}",Advanced,"[{'module_number': 0, 'module_name': 'Intro to Linux System Programming and Toolchains', 'module_duration': '10 hours', 'module_num_video': '17 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': '2 readings'}, {'module_number': 1, 'module_name': 'File IO, Process Management, Basics of Embeddd Linux', 'module_duration': '10 hours', 'module_num_video': '11 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': '2 readings'}, {'module_number': 2, 'module_name': 'Threads and Multithreading, Introduction to Buildroot', 'module_duration': '11 hours', 'module_num_video': '10 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': '2 readings'}, {'module_number': 3, 'module_name': 'Time and Sockets', 'module_duration': '11 hours', 'module_num_video': '8 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}]",Linux System Programming and Introduction to Buildroot,"8,087",45,79,"{'provider_link': 'https://www.coursera.org/boulder',
 'provider_name': 'University of Colorado Boulder'}",https://www.coursera.org/learn/linux-system-programming-introduction-to-buildroot/reviews,"Linux,Embedded Systems Engineering,C Programming,Shell Script,Electrical Engineering",3.9,43,Daniel Walkes,University of Colorado Boulder,IT & Computer Science,Coursera,"Linux System Programming and introduction to Buildroot Fundamentals of Linux System Programming , include Processes and Threads . ,How to build a custom Linux kernel and root filesystem for an embed device . ,How to use Buildroot to build a custom Linux Kernel and root filesystem for an embed device .","buildroot, kernel, filesystem, fundamentals, root, programming, custom, embed, threads, include, IT & Computer Science, Software Development, Linux,Embedded Systems Engineering,C Programming,Shell Script,Electrical Engineering"
https://www.coursera.org/learn/planificacion-gestion-pymes,Business Strategy,"Adquirir conocimientos y herramientas para la correcta formulación de una planificación estratégica y definición del modelo de negocio de la empresa.,Adquirir conceptos y herramientas que permitan mejorar la gestión financiera y estratégica de clientes, así como la toma de decisiones en el negocio.","{'instructor_link': 'https://www.coursera.org/instructor/~31002913',
 'instructor_name': 'Carlos Díaz V.'}",Beginner,"[{'module_number': 0, 'module_name': 'Introducción: Planificación y Gestión Estratégica para Pymes', 'module_duration': None, 'module_num_video': None, 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 1, 'module_name': 'Módulo 1: Planificación estratégica', 'module_duration': '4 hours', 'module_num_video': '5 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Módulo 2: Definición del modelo de negocios: Metodología Canvas', 'module_duration': '5 hours', 'module_num_video': '5 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 3, 'module_name': 'Módulo 3: Manejo de los números del negocio para una gestión exitosa', 'module_duration': '5 hours', 'module_num_video': '5 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}, {'module_number': 4, 'module_name': 'Módulo 4: Gestión de clientes', 'module_duration': '5 hours', 'module_num_video': '5 videos', 'module_num_quizz': None, 'module_num_reading': None}]",Planificación y gestión estratégica para Pymes,"19,691",658,49,"{'provider_link': 'https://www.coursera.org/ucchile',
 'provider_name': 'Pontificia Universidad Católica de Chile'}",https://www.coursera.org/learn/planificacion-gestion-pymes/reviews,,4.8,20,Carlos Díaz V.,Pontificia Universidad Católica de Chile,Business & Management,Coursera,"Planificación y gestión estratégica para Pymes Adquirir conocimiento y herramientas para la correcta formulación de una planificación estratégica y definición del modelo de negocio de la empresa . ,Adquirir concepto y herramientas que permitan mejorar la gestión financiera y estratégica de clientes , así como la toma de decisiones en el negocio .",nan
https://www.coursera.org/learn/powerpoint-presentations,Business Essentials,"This course is all about presenting the story of the data, using PowerPoint. You'll learn how to structure a presentation, to include insights and supporting data. You'll also learn some design principles for effective visuals and slides. You'll gain skills for client-facing communication - including public speaking, executive presence and compelling storytelling. Finally, you'll be given a client profile, a business problem, and a set of basic Excel charts, which you'll need to turn into a presentation - which you'll deliver with iterative peer feedback.,This course was created by PricewaterhouseCoopers LLP with an address at 300 Madison Avenue, New York, New York, 10017.","{'instructor_link': 'https://www.coursera.org/instructor/~19932496',
 'instructor_name': 'Alex Mannella'}",Beginner,"[{'module_number': 0, 'module_name': 'Preparing a Presentation', 'module_duration': '2 hours', 'module_num_video': '13 videos', 'module_num_quizz': None, 'module_num_reading': '5 readings'}, {'module_number': 1, 'module_name': 'Communication styles', 'module_duration': None, 'module_num_video': '9 videos', 'module_num_quizz': None, 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Creating effective slides using PowerPoint', 'module_duration': '3 hours', 'module_num_video': '9 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': '5 readings'}, {'module_number': 3, 'module_name': 'Delivering a presentation', 'module_duration': None, 'module_num_video': '2 videos', 'module_num_quizz': None, 'module_num_reading': '2 readings'}]",Effective Business Presentations with Powerpoint,"97,316","1,051",49,"{'provider_link': 'https://www.coursera.org/pwc', 'provider_name': 'PwC'}",https://www.coursera.org/learn/powerpoint-presentations/reviews,"Data Analysis,Communication,Presentation Design,Presentation",4.5,10,Alex Mannella,PwC,Business & Management,Coursera,"effective Business Presentations with Powerpoint this course be all about present the story of the datum , use PowerPoint . you will learn how to structure a presentation , to include insight and support datum . you will also learn some design principle for effective visual and slide . you will gain skill for client - face communication - include public speaking , executive presence and compelling storytelling . finally , you will be give a client profile , a business problem , and a set of basic Excel chart , which you will need to turn into a presentation - which you will deliver with iterative peer feedback . ,this course be create by PricewaterhouseCoopers LLP with an address at 300 Madison Avenue , New York , New York , 10017 .","powerpoint, client, pricewaterhousecoopers, basic, datum, 10017, include, madison, story, principle, Business & Management, Business Essentials, Data Analysis,Communication,Presentation Design,Presentation"
https://www.coursera.org/learn/cs-fundamentals-3,Software Development,,"{'instructor_link': 'https://www.coursera.org/instructor/fagen',
 'instructor_name': 'Wade Fagen-Ulmschneider'}",,"[{'module_number': 0, 'module_name': 'Orientation; Hashing', 'module_duration': '7 hours', 'module_num_video': '7 videos', 'module_num_quizz': '3 quizzes', 'module_num_reading': '5 readings'}, {'module_number': 1, 'module_name': 'Disjoint Sets', 'module_duration': '2 hours', 'module_num_video': '6 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': '2 readings'}, {'module_number': 2, 'module_name': 'Graph Data Structures', 'module_duration': '7 hours', 'module_num_video': '5 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}, {'module_number': 3, 'module_name': 'Graph Algorithms', 'module_duration': '2 hours', 'module_num_video': '11 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}]",Unordered Data Structures,"17,197",526,79,"{'provider_link': 'https://www.coursera.org/illinois',
 'provider_name': 'University of Illinois at Urbana-Champaign'}",https://www.coursera.org/learn/cs-fundamentals-3/reviews,,4.7,20,Wade Fagen-Ulmschneider,University of Illinois at Urbana-Champaign,IT & Computer Science,Coursera,nan,nan
https://www.coursera.org/learn/youth-sports,Personal Development,"Seventy percent of kids drop out of sports before their high school graduation. Only 15% leave because they feel they are not good enough. Almost 70% leave because they were not having fun, or due to problems with the coach. Injuries cause 30% to give up sports. This course is packed full of practical sports science information that provide youth coaches and parents with the practical pediatric sports science insights to successfully retain young athletes and develop their sport potential while avoiding injury and overtraining. We begin by examining the multidimensional nature of coaching, the relevant sport motor performance abilities, the impact of growth and development on motor skills, the gene versus practice controversy, and briefly overview the body structures strengthened through training. Then we explore the athlete's energy supply, where this energy comes from, and how it matures along with the athlete. Finally, we examine the development of strength, power, anaerobic capacity, coordination and flexibility through the life span.,The optional text manual for this course is available at: http://www.learnitez.com/HighPerformanceScience/manuals/","{'instructor_link': 'https://www.coursera.org/instructor/~12414883',
 'instructor_name': 'Dr. Chris Brooks'}",Beginner,"[{'module_number': 0, 'module_name': 'Week 1: Introduction to the young athlete', 'module_duration': '3 hours', 'module_num_video': '23 videos', 'module_num_quizz': '3 quizzes', 'module_num_reading': None}, {'module_number': 1, 'module_name': 'Week 2: Strategies for maximizing the athlete’s potential ', 'module_duration': '3 hours', 'module_num_video': '20 videos', 'module_num_quizz': '3 quizzes', 'module_num_reading': None}, {'module_number': 2, 'module_name': 'Week 3: How the body works', 'module_duration': '3 hours', 'module_num_video': '18 videos', 'module_num_quizz': '3 quizzes', 'module_num_reading': None}, {'module_number': 3, 'module_name': ' Week 4: Enhancing the athlete’s physical work capacity', 'module_duration': '5 hours', 'module_num_video': '23 videos', 'module_num_quizz': '4 quizzes', 'module_num_reading': None}, {'module_number': 4, 'module_name': 'Week 5: Enhancing the fluidity of movement', 'module_duration': '3 hours', 'module_num_video': '21 videos', 'module_num_quizz': '2 quizzes', 'module_num_reading': None}]",The Science of Training Young Athletes,"31,248",815,49,"{'provider_link': 'https://www.coursera.org/ufl',
 'provider_name': 'University of Florida'}",https://www.coursera.org/learn/youth-sports/reviews,"Training,Coaching,Planning,Training Programs",4.8,18,Dr. Chris Brooks,University of Florida,Personal Development,Coursera,"the Science of Training Young Athletes Seventy percent of kid drop out of sport before their high school graduation . only 15 % leave because they feel they be not good enough . almost 70 % leave because they be not have fun , or due to problem with the coach . injury cause 30 % to give up sport . this course be pack full of practical sport science information that provide youth coach and parent with the practical pediatric sport science insight to successfully retain young athlete and develop their sport potential while avoid injury and overtraining . we begin by examine the multidimensional nature of coaching , the relevant sport motor performance ability , the impact of growth and development on motor skill , the gene versus practice controversy , and briefly overview the body structure strengthen through training . then we explore the athlete 's energy supply , where this energy come from , and how it mature along with the athlete . finally , we examine the development of strength , power , anaerobic capacity , coordination and flexibility through the life span . ,The optional text manual for this course be available at : http://www.learnitez.com/HighPerformanceScience/manuals/","athlete, pediatric, highperformancescience, energy, retain, manuals, graduation, controversy, available, finally, Personal Development, Personal Development, Training,Coaching,Planning,Training Programs"
